control_mode,noise_id,step,method,mean_logscore,std_logscore
zero,W3,7,kde,-0.7410015221351692,0.012404951886322962
zero,W3,8,kde,-0.7933697212868205,0.0006706385457884218
zero,W3,9,kde,-1.358017664846799,0.07436468015931416
zero,W3,10,kde,-1.4365673365044271,0.2151423425202351
zero,W3,11,kde,-1.4117937962551848,0.37901662669774294
zero,W3,12,kde,-1.197338996605736,0.1786003449750886
zero,W3,13,kde,-1.4479306350599908,0.2219545200083851
zero,W3,14,kde,-1.6854987872093434,0.3791552372390719
zero,W3,15,kde,-1.0007754930615367,0.06450911639169644
zero,W3,16,kde,-1.5449968838239148,0.32887420767912007
zero,W3,17,kde,-0.5061397317641545,0.7552240498188996
zero,W3,18,kde,-1.5684444103849968,0.008188743889616316
zero,W3,19,kde,-0.3251223677789987,0.1555047765632899
zero,W3,20,kde,-1.3653556671448392,0.10199591804318327
zero,W3,21,kde,-1.6594127089098174,0.36798211295278266
zero,W3,22,kde,-1.5129901244900579,0.6941486070346464
zero,W3,23,kde,-1.4780697933145002,0.04116564708251471
zero,W3,24,kde,-0.8752950868913965,0.05802018682453995
zero,W3,25,kde,-1.012557690100136,0.08747342331145322
zero,W3,26,kde,-0.5574309138372902,0.01254823353828907
zero,W3,27,kde,0.16016859151992047,0.12206086104714299
zero,W3,28,kde,-1.50890300935566,0.006495417205953685
zero,W3,29,kde,-1.3099855521909576,0.09991889205569196
zero,W3,30,kde,-1.2892641275719932,0.40943881528806164
zero,W3,31,kde,-1.6894991683097422,0.7792208669993613
zero,W3,0,empirical,0.14352699801681124,0.5195967984085289
zero,W3,1,empirical,0.41234309229810484,0.07633386123941055
zero,W3,2,empirical,0.5878393953139307,0.16131682917084553
zero,W3,3,empirical,-0.0725056690287389,0.21672416239497114
zero,W3,4,empirical,0.005072139514548102,0.3264902816395609
zero,W3,5,empirical,-0.042852335672024955,0.25781083112917164
zero,W3,6,empirical,0.1150669855651576,0.48204648474437517
zero,W3,7,empirical,-0.061664355909456514,0.23206651109623433
zero,W3,8,empirical,-0.17918191897172298,0.002153995554014951
zero,W3,9,empirical,-0.18276540308478428,0.06084772331629624
zero,W3,10,empirical,-0.2257913511771641,1.9876255761290928e-09
zero,W3,11,empirical,0.10780673248012085,0.4717789363648582
zero,W3,12,empirical,-0.039770094063463324,0.1552796063714115
zero,W3,13,empirical,-0.22565338717285033,0.00010105933048942388
zero,W3,14,empirical,0.0964715297758334,0.4527247696021669
zero,W3,15,empirical,-0.2210523211731985,0.0031325305076050575
zero,W3,16,empirical,0.09609496622707692,0.45521599769085686
zero,W3,17,empirical,0.3990837504622684,0.8827091900689883
zero,W3,18,empirical,-0.1894326739585963,0.05141893650677911
zero,W3,19,empirical,0.3394763753873822,0.7501572311499076
zero,W3,20,empirical,-0.2251581555523352,0.0008907198233554673
zero,W3,21,empirical,-0.2186625519860088,0.010081646575014527
zero,W3,22,empirical,-0.17654478086390468,0.06964516971282007
zero,W3,23,empirical,0.06874999327251818,0.32553007026093717
zero,W3,24,empirical,0.15705969241125328,0.1762330143723531
zero,W3,25,empirical,-0.21993816743928485,0.007945187132761048
zero,W3,26,empirical,-0.14749360160069758,0.05398870944747302
zero,W3,27,empirical,0.6522108410454737,0.2523878801765594
zero,W3,28,empirical,0.06225572371258625,0.18120167051386188
zero,W3,29,empirical,-0.22263880223072952,0.004458116423224089
zero,W3,30,empirical,-0.22574013837593498,7.242791351119052e-05
zero,W3,31,empirical,-0.007327413749057987,0.30895466527570326
zero,W3,0,oracle,-0.9097843490987101,0.09575631911707513
zero,W3,1,oracle,-1.5815976406562822,0.7069710885269802
zero,W3,2,oracle,-0.740713715527499,0.2798200853278085
zero,W3,3,oracle,-0.855342830051053,0.047255156119521594
zero,W3,4,oracle,-1.2831947680562044,0.2129271257333881
zero,W3,5,oracle,-1.1554095296436726,0.3820202417050554
zero,W3,6,oracle,-1.2466219171025483,0.7915350999357952
zero,W3,7,oracle,-0.6587775405976489,0.2581150131345776
zero,W3,8,oracle,-0.9546258382068282,0.10173021854453453
zero,W3,9,oracle,-0.8135382921580934,0.12213238873678291
zero,W3,10,oracle,-0.9539394371432719,0.3404775335890118
zero,W3,11,oracle,-0.839563500101594,0.0247616830211665
zero,W3,12,oracle,-1.1775072662551476,0.3881750070189286
zero,W3,13,oracle,-0.5080701378024468,0.06674365167307698
zero,W3,14,oracle,-0.8364257071019758,0.13019415593836542
zero,W3,15,oracle,-1.135852868161451,0.013174831720250807
zero,W3,16,oracle,-1.073618854304819,0.07787876199430643
zero,W3,17,oracle,-0.8967586528051088,0.13294296867176222
zero,W3,18,oracle,-1.737395594179682,0.5866354230499182
zero,W3,19,oracle,-0.8766881778961146,0.09024753416644692
zero,W3,20,oracle,-1.1251432573678557,0.05491432838222129
zero,W3,21,oracle,-0.6753319236675631,0.30318220184171496
zero,W3,22,oracle,-2.0863123960065537,1.1432064437656995
zero,W3,23,oracle,-0.8095866436054988,0.49263508718377597
zero,W3,24,oracle,-0.9213906418284077,0.10081363926279306
zero,W3,25,oracle,-0.8339675172970966,0.03686043187348886
zero,W3,26,oracle,-0.806853497275945,0.01478265607513785
zero,W3,27,oracle,-0.9813961828621177,0.11360761443112237
zero,W3,28,oracle,-0.8264037997007188,0.1906427149215524
zero,W3,29,oracle,-1.459984428504756,0.7812158725760112
zero,W3,30,oracle,-1.932422761173434,1.2235594897920148
zero,W3,31,oracle,-0.9607130145312754,0.06580154654323613
zero,W3,0,wdrpp_upper,-0.903259375123487,0.08400306544595552
zero,W3,1,wdrpp_upper,-1.435098571643706,0.06971707583175762
zero,W3,2,wdrpp_upper,-1.0456800752559299,0.026530751361304995
zero,W3,3,wdrpp_upper,-1.3932686953586155,0.10679228098860799
zero,W3,4,wdrpp_upper,-1.1488289853957534,0.19437982826026715
zero,W3,5,wdrpp_upper,-1.2017102267139226,0.06920067725540258
zero,W3,6,wdrpp_upper,-1.7532949307390766,0.12168746692824792
zero,W3,7,wdrpp_upper,-1.1405040334042313,0.04858381107714476
zero,W3,8,wdrpp_upper,-1.01937662470116,0.044920909863325226
zero,W3,9,wdrpp_upper,-1.5118088834161352,0.06863666762138866
zero,W3,10,wdrpp_upper,-1.7563107996683496,0.18495995266713847
zero,W3,11,wdrpp_upper,-1.6612589340571682,0.441649165703403
zero,W3,12,wdrpp_upper,-1.290472456420346,0.08426711952415333
zero,W3,13,wdrpp_upper,-1.5499765516905768,0.18942477146964976
zero,W3,14,wdrpp_upper,-1.7249585204143707,0.40568505657890774
zero,W3,15,wdrpp_upper,-1.3227478616852526,0.18215945077075715
zero,W3,16,wdrpp_upper,-1.6562238112366254,0.471855370150116
zero,W3,17,wdrpp_upper,-1.035354030223269,0.34886425954871514
zero,W3,18,wdrpp_upper,-1.6955193277875416,0.17898655149182416
zero,W3,19,wdrpp_upper,-0.9059441236560828,0.16586028996640328
zero,W3,20,wdrpp_upper,-1.4570605715229983,0.22093114814126044
zero,W3,21,wdrpp_upper,-1.811258769735598,0.3650180429737998
zero,W3,22,wdrpp_upper,-1.6116740423939104,0.6113317730040786
zero,W3,23,wdrpp_upper,-1.5120368665447916,0.16326741535228
zero,W3,24,wdrpp_upper,-1.2159760822137777,0.1808431075454138
zero,W3,25,wdrpp_upper,-1.3108973723987085,0.13477850878219977
zero,W3,26,wdrpp_upper,-1.2694046116502042,0.03966134908403694
zero,W3,27,wdrpp_upper,-0.8119194551854088,0.051284895582651556
zero,W3,28,wdrpp_upper,-1.5015325037990834,0.09423728054027392
zero,W3,29,wdrpp_upper,-1.5031369785299846,0.2830622662549434
zero,W3,30,wdrpp_upper,-1.5241387818245031,0.3383046428623752
zero,W3,31,wdrpp_upper,-2.124765282838551,1.026941831817841
zero,W3,0,wdrpp_lower,-1.9138798165104494,0.0
zero,W3,1,wdrpp_lower,-2.249438321624358,0.02190583773107572
zero,W3,2,wdrpp_lower,-1.9461581421163523,0.29524633999233624
zero,W3,3,wdrpp_lower,-2.0360880221942548,0.042098898694184365
zero,W3,4,wdrpp_lower,-1.7668084325850395,0.24132926226398618
zero,W3,5,wdrpp_lower,-1.8752046700342608,0.04635863950127455
zero,W3,6,wdrpp_lower,-2.00492013741527,0.03823652875169833
zero,W3,7,wdrpp_lower,-1.9919206079113052,0.1784947118015571
zero,W3,8,wdrpp_lower,-1.9709979808338822,0.06016971266679643
zero,W3,9,wdrpp_lower,-1.9804541521573396,0.11191899156524084
zero,W3,10,wdrpp_lower,-2.0587178896368794,0.0648087081865759
zero,W3,11,wdrpp_lower,-1.941157383707218,0.22615155105859341
zero,W3,12,wdrpp_lower,-1.991200504072276,0.09075334134145308
zero,W3,13,wdrpp_lower,-2.0944694489047713,0.1275744089074093
zero,W3,14,wdrpp_lower,-2.114336165160807,0.4254483623883363
zero,W3,15,wdrpp_lower,-2.0077817282370685,0.02476375515628222
zero,W3,16,wdrpp_lower,-2.05524801342165,0.21806989915131966
zero,W3,17,wdrpp_lower,-1.9269226887740878,0.03887564962066793
zero,W3,18,wdrpp_lower,-2.251268122651749,0.0041284486232165355
zero,W3,19,wdrpp_lower,-1.8970909125853945,0.1464359804198219
zero,W3,20,wdrpp_lower,-2.173400266289012,0.01337212757441094
zero,W3,21,wdrpp_lower,-2.1857132145404385,0.032259725809857226
zero,W3,22,wdrpp_lower,-1.9643902255820507,0.12035656409059431
zero,W3,23,wdrpp_lower,-2.2094608690535846,0.060329446603611794
zero,W3,24,wdrpp_lower,-1.708819726525158,0.0756157400316033
zero,W3,25,wdrpp_lower,-2.065813839997949,0.0771291359716338
zero,W3,26,wdrpp_lower,-2.146364848533886,0.034237918719905565
zero,W3,27,wdrpp_lower,-1.9083409115526324,0.022197465803094084
zero,W3,28,wdrpp_lower,-2.1668803990926335,0.013325468961918925
zero,W3,29,wdrpp_lower,-2.02527889193519,0.16372233688197438
zero,W3,30,wdrpp_lower,-1.8640350202006597,0.035824529301772545
zero,W3,31,wdrpp_lower,-2.364242518817413,0.3612484435617183
zero,W4,0,noise_drpp,-2.154044565410221,0.013521790752875934
zero,W4,1,noise_drpp,-3.863453133827167,0.027654261326989615
zero,W4,2,noise_drpp,-1.6794414224733158,0.07938839314095139
zero,W4,3,noise_drpp,-1.9181593865819142,0.018566693196695756
zero,W4,4,noise_drpp,-1.086130081057536,0.011813202471242557
zero,W4,5,noise_drpp,-0.8360350190175108,0.05934216257610557
zero,W4,6,noise_drpp,-1.8958755786386874,0.05278291992649941
zero,W4,7,noise_drpp,-2.3605983719607844,0.08927117688824894
zero,W4,8,noise_drpp,-3.5485659302610273,0.01605305905393065
zero,W4,9,noise_drpp,-1.7703552504755278,0.02395329124907734
zero,W4,10,noise_drpp,-2.2976383710514594,0.351484510238819
zero,W4,11,noise_drpp,-2.780617875705018,0.6513658749404129
zero,W4,12,noise_drpp,-1.6120963541770115,0.07824574546891297
zero,W4,13,noise_drpp,-1.3410865090119022,0.05182148969306096
zero,W4,14,noise_drpp,-1.0261093279848494,0.11112318667803485
zero,W4,15,noise_drpp,-1.3869973380304685,0.12514543702707692
zero,W4,16,noise_drpp,-1.507606787003191,0.07910400063532493
zero,W4,17,noise_drpp,-1.2290669849705413,0.026896624637627292
zero,W4,18,noise_drpp,-1.9192110353414096,0.0596900611407705
zero,W4,19,noise_drpp,-2.1168872346573773,0.02476578760999269
zero,W4,20,noise_drpp,-1.2028340085670712,0.12379626272159837
zero,W4,21,noise_drpp,-1.2429210970640883,0.4637236528569509
zero,W4,22,noise_drpp,-1.9242103240456112,0.5583821113803854
zero,W4,23,noise_drpp,-1.9511243962367684,0.05589246936440655
zero,W4,24,noise_drpp,-1.4665594685517729,0.2588263509057388
zero,W4,25,noise_drpp,-0.399433882439861,0.22989506734005322
zero,W4,26,noise_drpp,-1.6093093860474963,0.033914388814738565
zero,W4,27,noise_drpp,-1.6371100945178763,0.0031980409122870997
zero,W4,28,noise_drpp,-1.0636524807104353,0.018810164866365074
zero,W4,29,noise_drpp,-1.9927773520141472,0.27262039833901064
zero,W4,30,noise_drpp,-2.4419959409286487,0.6739597560608077
zero,W4,31,noise_drpp,-1.1915948323681083,0.5522080464248369
zero,W4,0,kde,-1.6846972935824023,0.930037706500892
zero,W4,1,kde,-1.860894648242096,0.06069114894678927
zero,W4,2,kde,-1.0831889690543814,0.06653501270332883
zero,W4,3,kde,-0.7081142501383357,0.1281203967777173
zero,W4,4,kde,-0.5133973490415068,0.051565714033513836
zero,W4,5,kde,-0.25889362589184595,0.21894323813905928
zero,W4,6,kde,-1.0495323146519313,0.39921028452683627
zero,W4,7,kde,-1.8116175161254715,0.13787575030472993
zero,W4,8,kde,-1.5803790123155435,0.7078055889900432
zero,W4,9,kde,-1.0379963804013257,0.05601285427834193
zero,W4,10,kde,-2.1030679498933837,0.6949918257761961
zero,W4,11,kde,-1.7510026666923724,1.0205408066619914
zero,W4,12,kde,-1.182835707355327,0.0633319934276537
zero,W4,13,kde,-0.56212879010461,0.1528773187106293
zero,W4,14,kde,-0.7408638036773445,0.1692719395724057
zero,W4,15,kde,-1.2380388115499072,0.753751104639926
zero,W4,16,kde,-1.333023121261786,0.5688715522623207
zero,W4,17,kde,-0.4015011448963588,0.27812640118099746
zero,W4,18,kde,-1.0351723962551294,0.34448061344850217
zero,W4,19,kde,-1.0744598999750066,0.18164181497917758
zero,W4,20,kde,-0.8971233571625046,0.5356683636763323
zero,W4,21,kde,-1.1939484001097793,1.0624979810546726
zero,W4,22,kde,-1.3385643684204815,0.9339717138115582
zero,W4,23,kde,-1.894353494543589,0.55754540571519
zero,W4,24,kde,-1.6412307858467776,0.5520111698755205
zero,W4,25,kde,-0.031709898195100505,0.5165066399137559
zero,W4,26,kde,-1.0207788404407256,0.08766807419924486
zero,W4,27,kde,-0.6517244946167622,0.009367581394814405
zero,W4,28,kde,-0.4829428185129834,0.0788665801080353
zero,W4,29,kde,-1.8183710420944488,0.676295223639464
zero,W4,30,kde,-1.7035230928763467,0.0811912055261917
zero,W4,31,kde,-0.6534603491188506,0.7443624989763855
zero,W4,0,empirical,0.06937282641154541,0.4174251851481021
zero,W4,1,empirical,-0.22579135264472772,0.0
zero,W4,2,empirical,0.025937568344411854,0.3557691070115995
zero,W4,3,empirical,-0.03866885201516368,0.2646216011107032
zero,W4,4,empirical,-0.11463086444144,0.1327541081797459
zero,W4,5,empirical,0.11333236510676548,0.1286324850491407
zero,W4,6,empirical,-0.13969188565125568,0.12176303377483327
zero,W4,7,empirical,0.08594164145501049,0.44085699927212235
zero,W4,8,empirical,0.07318464831583782,0.3761988875247343
zero,W4,9,empirical,0.242324818716106,0.31702447821021873
zero,W4,10,empirical,-0.2257913526447275,3.1401849173675503e-16
zero,W4,11,empirical,-0.22311996179218818,0.0037779171740608347
zero,W4,12,empirical,0.5503568838984856,0.3660928062107185
zero,W4,13,empirical,0.20698341577232182,0.2773423809734717
zero,W4,14,empirical,0.09517946411132505,0.45286162364528226
zero,W4,15,empirical,-0.17309119038467324,0.07452928420743177
zero,W4,16,empirical,-0.225537260591967,0.0003593404271054356
zero,W4,17,empirical,0.2549006849442199,0.6797198227953651
zero,W4,18,empirical,-0.18623032576912535,0.055934822990486334
zero,W4,19,empirical,-0.18051854752162777,0.04211790720954031
zero,W4,20,empirical,-0.143889816842538,0.11582367361637148
zero,W4,21,empirical,0.13667103834437921,0.5125992291869745
zero,W4,22,empirical,0.10722211078233324,0.47095215643138627
zero,W4,23,empirical,-0.22579135264472772,0.0
zero,W4,24,empirical,0.03697057582779317,0.3716014829211482
zero,W4,25,empirical,0.5815535121101587,0.2956571677757234
zero,W4,26,empirical,0.11825385900400831,0.48651356561101905
zero,W4,27,empirical,0.6421690543505869,0.1301024158013918
zero,W4,28,empirical,-0.07537566360514503,0.10122519610308926
zero,W4,29,empirical,-0.22567676515638224,0.000162051180096439
zero,W4,30,empirical,-0.22579135264472772,0.0
zero,W4,31,empirical,-0.061499022019927185,0.2323444421634775
zero,W4,0,oracle,-1.9014853002957872,1.3029024858204108
zero,W4,1,oracle,-2.3260299137890517,2.3231017154429554
zero,W4,2,oracle,-1.1034433122323493,0.06185759024789711
zero,W4,3,oracle,-0.7083208718638587,0.14811965098677948
zero,W4,4,oracle,-0.9097306451193561,0.14286149759260217
zero,W4,5,oracle,-0.6473749462414928,0.04872973532294821
zero,W4,6,oracle,-1.1551191792759146,0.43322460993021544
zero,W4,7,oracle,-2.0451045601602784,1.9600010633142204
zero,W4,8,oracle,-2.0233418408552226,1.654270035393628
zero,W4,9,oracle,-0.7947550396892985,0.08370356347547497
zero,W4,10,oracle,-2.965348968517661,2.1813841297364203
zero,W4,11,oracle,-0.9678813008328413,0.27022140093758507
zero,W4,12,oracle,-1.2257915910842883,0.30654018254548376
zero,W4,13,oracle,-0.717680862715934,0.16463114720023855
zero,W4,14,oracle,-0.9753318902993162,0.5053532180980683
zero,W4,15,oracle,-1.4772483767423041,0.7532719767559859
zero,W4,16,oracle,-1.5715406097189617,0.05576496189405689
zero,W4,17,oracle,-0.7712260426845027,0.056455862933191485
zero,W4,18,oracle,-0.8844223503101585,0.3348465034685077
zero,W4,19,oracle,-0.923445497416187,0.22552485029219335
zero,W4,20,oracle,-0.9663299588238693,0.43297434156426906
zero,W4,21,oracle,-1.6364540769698728,1.4583379118671
zero,W4,22,oracle,-2.8894790447159053,2.2056757295888247
zero,W4,23,oracle,-1.0299142844589013,0.030195942602900556
zero,W4,24,oracle,-1.6038909099713101,0.4567368838173498
zero,W4,25,oracle,-0.8720263191835897,0.2239681280584321
zero,W4,26,oracle,-0.8888415156913994,0.3082316259155522
zero,W4,27,oracle,-1.0165796226064554,0.13062821476816278
zero,W4,28,oracle,-0.6771941885644277,0.09025260098727987
zero,W4,29,oracle,-2.70158441367157,2.074049832877365
zero,W4,30,oracle,-1.4266200113270653,1.114451063701424
zero,W4,31,oracle,-1.276898781194115,0.7296067178231527
zero,W4,0,wdrpp_upper,-1.8015613706159317,0.7560645939731541
zero,W4,1,wdrpp_upper,-2.248144920676821,0.4852753741175654
zero,W4,2,wdrpp_upper,-1.4589667882536301,0.029624237578848675
zero,W4,3,wdrpp_upper,-1.0665756996183933,0.08224033671691325
zero,W4,4,wdrpp_upper,-0.8980384937826873,0.1057641242309214
zero,W4,5,wdrpp_upper,-0.8193460090512406,0.1925583183238096
zero,W4,6,wdrpp_upper,-1.4517121921880622,0.28996318013806427
zero,W4,7,wdrpp_upper,-1.719509087189385,0.2408791811614414
zero,W4,8,wdrpp_upper,-1.5177067827165391,0.6163946611892408
zero,W4,9,wdrpp_upper,-1.303646731906258,0.12027405016429646
zero,W4,10,wdrpp_upper,-2.220120389830001,0.7979242338986149
zero,W4,11,wdrpp_upper,-2.228284317818461,1.1985136548633064
zero,W4,12,wdrpp_upper,-1.2784999508560877,0.13487850566303045
zero,W4,13,wdrpp_upper,-1.040098137897296,0.22395781643300178
zero,W4,14,wdrpp_upper,-1.1115616262519479,0.10600102879067763
zero,W4,15,wdrpp_upper,-1.3876777193106995,0.3763539089838963
zero,W4,16,wdrpp_upper,-1.599190607189663,0.2825092338908211
zero,W4,17,wdrpp_upper,-0.9427022704699084,0.19322284139801507
zero,W4,18,wdrpp_upper,-1.4237911055878545,0.2989011093589096
zero,W4,19,wdrpp_upper,-1.2637032135443511,0.20519038266479783
zero,W4,20,wdrpp_upper,-1.1982040882136464,0.49263217020606354
zero,W4,21,wdrpp_upper,-1.385711151564421,0.5755768283522419
zero,W4,22,wdrpp_upper,-1.8520278230703016,1.090331357310359
zero,W4,23,wdrpp_upper,-1.9522080863845344,0.3172152909600795
zero,W4,24,wdrpp_upper,-1.5945247672279108,0.31624438328238863
zero,W4,25,wdrpp_upper,-0.7610373718503425,0.29546626608791315
zero,W4,26,wdrpp_upper,-1.2552290337872674,0.0748125270284266
zero,W4,27,wdrpp_upper,-1.0855458690768116,0.02666057725346487
zero,W4,28,wdrpp_upper,-0.9467920675497785,0.11182237564189845
zero,W4,29,wdrpp_upper,-2.071745295580703,0.6407883499988617
zero,W4,30,wdrpp_upper,-2.4066907766958483,0.5477658914022385
zero,W4,31,wdrpp_upper,-1.339244622966247,0.6728892572439885
zero,W4,0,wdrpp_lower,-2.1701293400372377,0.0
zero,W4,1,wdrpp_lower,-2.328499997044477,0.3916413643254238
zero,W4,2,wdrpp_lower,-1.8884026690445492,0.10185120740982591
zero,W4,3,wdrpp_lower,-1.9676997474435347,0.006092427508719507
zero,W4,4,wdrpp_lower,-1.7415565561620112,0.037044926056981405
zero,W4,5,wdrpp_lower,-1.5765874844077699,0.11673162148521483
zero,W4,6,wdrpp_lower,-1.5952271071971196,0.190535859746259
zero,W4,7,wdrpp_lower,-2.182105340069076,0.16404399233094372
zero,W4,8,wdrpp_lower,-2.2032727415708817,0.09328858333574773
zero,W4,9,wdrpp_lower,-1.909690715567712,0.1638369120207345
zero,W4,10,wdrpp_lower,-2.4024077725445165,0.41272774069235113
zero,W4,11,wdrpp_lower,-2.9140495286878076,1.1001305762255862
zero,W4,12,wdrpp_lower,-1.9722912773995591,0.10773043627894346
zero,W4,13,wdrpp_lower,-1.7946399688300034,0.14993949495108272
zero,W4,14,wdrpp_lower,-1.7006277155773502,0.0375995478737052
zero,W4,15,wdrpp_lower,-1.8402910266348105,0.04355123470541879
zero,W4,16,wdrpp_lower,-1.8418615973022465,0.10656793730549113
zero,W4,17,wdrpp_lower,-1.771750436495798,0.1452949505175834
zero,W4,18,wdrpp_lower,-1.8899806601778382,0.09363129228199238
zero,W4,19,wdrpp_lower,-1.8739394996356213,0.006363234943359773
zero,W4,20,wdrpp_lower,-1.8080732599673337,0.019379456606254838
zero,W4,21,wdrpp_lower,-1.6658699066278353,0.07203445314812847
zero,W4,22,wdrpp_lower,-2.1983114198646674,0.32399277879646043
zero,W4,23,wdrpp_lower,-1.995219387567296,0.2855343336915306
zero,W4,24,wdrpp_lower,-1.750576000582652,0.02235272237420396
zero,W4,25,wdrpp_lower,-1.5757287056183125,0.12685470624718687
zero,W4,26,wdrpp_lower,-1.774436146151941,0.1985261202557699
zero,W4,27,wdrpp_lower,-1.8520337198927332,0.23273595982326895
zero,W4,28,wdrpp_lower,-1.7948761677020895,0.0627082383381547
zero,W4,29,wdrpp_lower,-2.135908791261773,0.23782909868147525
zero,W4,30,wdrpp_lower,-2.468161349686549,0.9752795934507675
zero,W4,31,wdrpp_lower,-1.6919703824171033,0.019784269733652583
zero,W5,0,noise_drpp,-1.6138382004700733,0.07758084458617769
zero,W5,1,noise_drpp,-1.5736106143511979,0.09747974585635671
zero,W5,2,noise_drpp,-1.6315099229636707,0.046791692463166945
zero,W5,3,noise_drpp,-1.4570516223760275,0.08359372921795141
zero,W5,4,noise_drpp,-1.6976033739259653,0.13881247393987325
zero,W5,5,noise_drpp,-1.373850322075429,0.0476234033753705
zero,W5,6,noise_drpp,-1.710365277588971,0.05928053351639976
zero,W5,7,noise_drpp,-1.3379798340683198,0.11494815515409362
zero,W5,8,noise_drpp,-1.7183504783936723,0.029408977403163478
zero,W5,9,noise_drpp,-1.353476316505109,0.0004857852203403489
zero,W5,10,noise_drpp,-1.396885573149605,0.0944725019257961
zero,W5,11,noise_drpp,-1.5910294567520085,0.2553859690829018
zero,W5,12,noise_drpp,-1.6633638091842495,0.02680944831665833
zero,W5,13,noise_drpp,-1.5436885526395825,0.024895781106788844
zero,W5,14,noise_drpp,-1.9290918173046616,0.009913528455537664
zero,W5,15,noise_drpp,-1.3673934304662405,0.01378109569030959
zero,W5,16,noise_drpp,-1.6656850680619872,0.026160156150258927
zero,W5,17,noise_drpp,-1.4029765524887936,0.03262153838356479
zero,W5,18,noise_drpp,-1.6038009355221892,0.24041397650413487
zero,W5,19,noise_drpp,-1.7226017170003582,0.07239275167955882
zero,W5,20,noise_drpp,-1.1050718277161107,0.014760968544962541
zero,W5,21,noise_drpp,-1.613463759047248,0.2934292197340524
zero,W5,22,noise_drpp,-1.7963400703532502,0.11099607806005146
zero,W5,23,noise_drpp,-1.6667129427434795,0.2831412567718446
zero,W5,24,noise_drpp,-1.4928213774151833,0.20805462622836132
zero,W5,25,noise_drpp,-1.4175197383718743,0.14534808421241993
zero,W5,26,noise_drpp,-1.6141750999432127,0.2117424978116093
zero,W5,27,noise_drpp,-1.4747712254035297,0.08233567023356018
zero,W5,28,noise_drpp,-1.7428729512317442,0.4144590023909613
zero,W5,29,noise_drpp,-1.5107089840670005,0.2977408474414701
zero,W5,30,noise_drpp,-1.5041075839087292,0.017314132410688614
zero,W5,31,noise_drpp,-1.7728876070600672,0.4669672436824387
zero,W5,0,kde,-1.5588003220021598,0.3054289447983993
zero,W5,1,kde,-1.3256653995347547,0.1760508669223193
zero,W5,2,kde,-1.0971497660872875,0.0007559647398628507
zero,W5,3,kde,-1.222838496990804,0.31372538984865433
zero,W5,4,kde,-1.2792334002350005,0.09428703880806644
zero,W5,5,kde,-0.508805788729298,0.30088822303857443
zero,W5,6,kde,-1.0662214298372896,0.07070980357329415
zero,W5,7,kde,-1.315956084989911,0.3352996179291688
zero,W5,8,kde,-1.463998646132537,0.13960330630777593
zero,W5,9,kde,-0.5123918802098677,0.0014097545984316502
zero,W5,10,kde,-1.1162054199193654,0.0836963032623598
zero,W5,11,kde,-1.6309639767438737,0.685225103918559
zero,W5,12,kde,-1.2635343329798214,0.1031179887833787
zero,W5,13,kde,-0.9588445604784747,0.15241543166971014
zero,W5,14,kde,-1.3390272622962587,0.019332172934206127
zero,W5,15,kde,-1.0333287568546428,0.13518753048316956
zero,W5,16,kde,-1.272492082441247,0.008769655326176032
zero,W5,17,kde,-1.2026500970160363,0.0749101376881039
zero,W5,18,kde,-1.2498685917914267,0.40134194953991725
zero,W5,19,kde,-1.332955713290882,0.009526714171360882
zero,W5,20,kde,-0.8341922257404444,0.4453159995733379
zero,W5,21,kde,-1.6582906890565194,0.24729908143615778
zero,W5,22,kde,-1.5913967216069456,0.14375850309751886
zero,W5,23,kde,-1.4424976743216238,0.5588193974012358
zero,W5,24,kde,-1.250344648713753,0.1249975176946851
zero,W5,25,kde,-1.0765870853359354,0.034251720604797344
zero,W5,26,kde,-1.2808718344957373,0.2444720556985406
zero,W5,27,kde,-1.0393025811427372,0.2527994435814491
zero,W5,28,kde,-1.5707382806441124,1.0161347028645416
zero,W5,29,kde,-1.1041839940204756,1.068511336600482
zero,W5,30,kde,-1.1726358318634456,0.41399733756204665
zero,W5,31,kde,-1.6962130113942742,0.730582197988573
zero,W5,0,empirical,-0.22579135264472772,0.0
zero,W5,1,empirical,-0.2157541308848976,5.908847682668524e-06
zero,W5,2,empirical,0.06136293278877947,0.4060850504844049
zero,W5,3,empirical,0.117561071633693,0.4855736550882237
zero,W5,4,empirical,-0.02190096840606537,0.009855290453677506
zero,W5,5,empirical,0.18279703323660867,0.14313027042982485
zero,W5,6,empirical,0.35020448371406787,0.006798288516342193
zero,W5,7,empirical,0.01990996146427082,0.3474741307058376
zero,W5,8,empirical,-0.1565484171824587,0.09792310862365738
zero,W5,9,empirical,0.5576505877965061,0.028486234232157872
zero,W5,10,empirical,-0.21625153072886083,0.013491334620586923
zero,W5,11,empirical,-0.22192582158278928,0.005466686453567803
zero,W5,12,empirical,-0.03140620880064593,0.2748406101907522
zero,W5,13,empirical,0.25732741256756353,0.25002263406388503
zero,W5,14,empirical,0.35172004347900954,0.1549377524891863
zero,W5,15,empirical,-0.22344665044176226,0.003315909655151654
zero,W5,16,empirical,0.12326256561822957,0.480846678094118
zero,W5,17,empirical,-0.22573042754467298,0.0
zero,W5,18,empirical,-0.21372251654118113,0.01645789979394265
zero,W5,19,empirical,-0.06573735879780007,0.2214416270051285
zero,W5,20,empirical,0.12438074322715531,0.4911597866600335
zero,W5,21,empirical,-0.2257913526112616,4.732823903758024e-11
