traj_id,x_k,u_k,x_next,w_hat
0,2.9116669576990306,0.0,-0.342334640832744,0.8600889275641123
1,1.5559055926170602,0.0,0.15841254994448695,-0.7697260529620082
2,2.0993510819445587,0.0,0.003340134125637273,-0.5539413700273373
3,0.16487119787903526,0.0,-0.6486831799430159,-0.812807442272605
4,-0.5260202442015849,0.0,0.6996082969109464,1.2013704777957197
5,2.178879630694347,0.0,3.070906934733639,2.616071783791992
6,-1.2260841526909718,0.0,0.0576216635599216,0.9765140386313262
7,2.287685234360503,0.0,2.7392409895011793,2.446990623565421
8,2.049695904463904,0.0,1.9946673615623647,1.3801867378011663
9,1.2079578145539451,0.0,0.42699360435732403,-0.4871965036397906
10,1.889302255121135,0.0,2.786682948854592,2.021346446507225
11,2.7217990992054766,0.0,1.600930950150254,2.2397328150203646
12,1.255944351177235,0.0,0.5876013301322635,-0.3381560437775165
13,0.6634374279649922,0.0,1.8860644579599142,1.2712956078257225
14,-1.1013761401457849,0.0,-1.6740633018713096,-0.7953541018503403
15,-0.6440926141969785,0.0,-1.2599145914770804,-0.660356182596286
16,1.2195576480732389,0.0,0.26698934271529895,-0.6502560509810399
17,2.0575907421926214,0.0,1.8153055491398575,1.209578153392986
18,2.623079291924316,0.0,0.3965147311235617,0.781471277945647
19,3.097482827197424,0.0,0.8650682717656784,2.720666914306666
