traj_id,x_k,u_k,x_next,w_hat
0,-0.6630256014239406,0.0,-1.3903943443825122,-0.7759467444720105
1,0.9508136084971438,0.0,0.9214901645048106,0.11393984469552243
2,0.4659114832799485,0.0,0.9591493896588577,0.5100940799026343
3,0.037073513515155476,0.0,0.34068891185108013,0.30362389092263703
4,-0.5349037104215231,0.0,-0.9215655043893466,-0.41216974537221684
5,-0.8555430339099106,0.0,0.10738234621841314,0.8585557058559475
6,1.285769360616372,0.0,0.5578726795476643,-0.37362375277838256
7,0.4804659499299647,0.0,-0.34000524086738093,-0.8019854612423125
8,-0.3170505688523003,0.0,-0.9522796811364418,-0.6405408223295134
9,1.417871022546635,0.0,0.5855864670887666,-0.3572131073610175
10,1.3829764014193406,0.0,1.8441758267254547,0.902051671818382
11,1.2106702869301185,0.0,1.1541508196157264,0.2392316547668234
12,0.26149551595362475,0.0,0.44533904528135876,0.18682370241160617
13,0.10297881076793536,0.0,0.39374451664586985,0.29094771466944075
14,-0.1878640459769132,0.0,0.8362570862213896,1.0230160877074357
15,-0.28258490516965756,0.0,-0.4149051553316273,-0.1360811834327585
16,1.0639395613978389,0.0,1.2219723709771388,0.3587569577060231
17,0.6203099168905011,0.0,0.7411496860450065,0.1606206982941828
18,-1.4749359820332761,0.0,-1.0712771559889436,-0.13111268326702652
19,-1.01581674009486,0.0,-2.718665336158724,-1.8775493768886216
