traj_id,x_k,u_k,x_next,w_hat
0,0.129836705030484,0.0,-1.0452440750680443,-1.1747159915418388
1,1.2462046061284533,0.0,0.7738386701089917,-0.1498012601262415
2,-0.22647143327017766,0.0,-0.7990274867942632,-0.5744919807852427
3,0.3371659321998223,0.0,-1.3627741370228534,-1.693551850038853
4,-0.4181569412229627,0.0,-0.39952145191254995,0.006449334796196915
5,-0.9917582778237366,0.0,-1.0034675729489522,-0.17428897039145053
6,-0.8093929123547754,0.0,-1.010094194581996,-0.2890757763528543
7,-0.34084458667296275,0.0,0.9885159916002866,1.3227609731309442
8,0.9975575006289285,0.0,1.9036096429886937,1.0715005398139066
9,-1.9535482667548871,0.0,-2.846049205448831,-2.1350718637492756
